AvgSpotLen	BioSample	Experiment	Instrument	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	biomaterial_provider	cell_line	cell_type	source_name	treated_with	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study
152	SAMN03318105	SRX859361	NextSeq 500	2015-01-31	54	25	Homo sapiens	SRR1779913	SRS830938	GSM1596581	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317814	SRX859362	NextSeq 500	2015-01-31	53	24	Homo sapiens	SRR1779914	SRS830939	GSM1596582	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317930	SRX859363	NextSeq 500	2015-01-31	48	22	Homo sapiens	SRR1779915	SRS830941	GSM1596583	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318514	SRX859364	NextSeq 500	2015-01-31	111	51	Homo sapiens	SRR1779916	SRS830942	GSM1596584	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317732	SRX859365	NextSeq 500	2015-01-31	25	11	Homo sapiens	SRR1779917	SRS830943	GSM1596585	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318723	SRX859366	NextSeq 500	2015-01-31	23	10	Homo sapiens	SRR1779918	SRS830944	GSM1596586	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318498	SRX859367	NextSeq 500	2015-01-31	26	12	Homo sapiens	SRR1779919	SRS830945	GSM1596587	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318714	SRX859368	NextSeq 500	2015-01-31	32	15	Homo sapiens	SRR1779920	SRS830947	GSM1596588	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318249	SRX859369	NextSeq 500	2015-01-31	65	30	Homo sapiens	SRR1779921	SRS830964	GSM1596589	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318564	SRX859370	NextSeq 500	2015-01-31	51	23	Homo sapiens	SRR1779922	SRS830946	GSM1596590	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318242	SRX859371	NextSeq 500	2015-01-31	28	13	Homo sapiens	SRR1779923	SRS830948	GSM1596591	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318522	SRX859372	NextSeq 500	2015-01-31	40	19	Homo sapiens	SRR1779924	SRS830950	GSM1596592	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317905	SRX859373	NextSeq 500	2015-01-31	34	16	Homo sapiens	SRR1779925	SRS830966	GSM1596593	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317731	SRX859374	NextSeq 500	2015-01-31	35	16	Homo sapiens	SRR1779926	SRS830951	GSM1596594	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318146	SRX859375	NextSeq 500	2015-01-31	15	7	Homo sapiens	SRR1779927	SRS830952	GSM1596595	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317936	SRX859376	NextSeq 500	2015-01-31	38	18	Homo sapiens	SRR1779928	SRS830972	GSM1596596	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317789	SRX859377	NextSeq 500	2015-01-31	36	17	Homo sapiens	SRR1779929	SRS830956	GSM1596597	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318112	SRX859378	NextSeq 500	2015-01-31	20	9	Homo sapiens	SRR1779930	SRS830953	GSM1596598	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317843	SRX859379	NextSeq 500	2015-01-31	42	20	Homo sapiens	SRR1779931	SRS830975	GSM1596599	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318517	SRX859380	NextSeq 500	2015-01-31	12	5	Homo sapiens	SRR1779932	SRS830960	GSM1596600	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318172	SRX859381	NextSeq 500	2015-01-31	27	13	Homo sapiens	SRR1779933	SRS830954	GSM1596601	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318167	SRX859382	NextSeq 500	2015-01-31	49	23	Homo sapiens	SRR1779934	SRS830955	GSM1596602	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317765	SRX859383	NextSeq 500	2015-01-31	26	12	Homo sapiens	SRR1779935	SRS830957	GSM1596603	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318287	SRX859384	NextSeq 500	2015-01-31	49	23	Homo sapiens	SRR1779936	SRS830962	GSM1596604	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318320	SRX859385	NextSeq 500	2015-01-31	14	6	Homo sapiens	SRR1779937	SRS830958	GSM1596605	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318237	SRX859386	NextSeq 500	2015-01-31	22	10	Homo sapiens	SRR1779938	SRS830959	GSM1596606	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318108	SRX859387	NextSeq 500	2015-01-31	16	7	Homo sapiens	SRR1779939	SRS830961	GSM1596607	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318644	SRX859388	NextSeq 500	2015-01-31	49	23	Homo sapiens	SRR1779940	SRS830963	GSM1596608	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317727	SRX859389	NextSeq 500	2015-01-31	53	25	Homo sapiens	SRR1779941	SRS830965	GSM1596609	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317982	SRX859390	NextSeq 500	2015-01-31	32	15	Homo sapiens	SRR1779942	SRS830967	GSM1596610	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318255	SRX859391	NextSeq 500	2015-01-31	6	2	Homo sapiens	SRR1779943	SRS830968	GSM1596611	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318501	SRX859392	NextSeq 500	2015-01-31	33	15	Homo sapiens	SRR1779944	SRS830986	GSM1596612	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318330	SRX859393	NextSeq 500	2015-01-31	45	21	Homo sapiens	SRR1779945	SRS830969	GSM1596613	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317740	SRX859394	NextSeq 500	2015-01-31	24	11	Homo sapiens	SRR1779946	SRS830970	GSM1596614	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318707	SRX859395	NextSeq 500	2015-01-31	83	38	Homo sapiens	SRR1779947	SRS830990	GSM1596615	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317745	SRX859396	NextSeq 500	2015-01-31	7	3	Homo sapiens	SRR1779948	SRS830971	GSM1596616	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318210	SRX859397	NextSeq 500	2015-01-31	34	15	Homo sapiens	SRR1779949	SRS830978	GSM1596617	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318609	SRX859398	NextSeq 500	2015-01-31	50	23	Homo sapiens	SRR1779950	SRS830973	GSM1596618	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318565	SRX859399	NextSeq 500	2015-01-31	31	14	Homo sapiens	SRR1779951	SRS830979	GSM1596619	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318042	SRX859400	NextSeq 500	2015-01-31	9	4	Homo sapiens	SRR1779952	SRS830974	GSM1596620	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318316	SRX859401	NextSeq 500	2015-01-31	21	9	Homo sapiens	SRR1779953	SRS830976	GSM1596621	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318617	SRX859402	NextSeq 500	2015-01-31	35	16	Homo sapiens	SRR1779954	SRS830981	GSM1596622	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318571	SRX859403	NextSeq 500	2015-01-31	21	9	Homo sapiens	SRR1779955	SRS830977	GSM1596623	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318705	SRX859404	NextSeq 500	2015-01-31	43	20	Homo sapiens	SRR1779956	SRS830980	GSM1596624	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318632	SRX859405	NextSeq 500	2015-01-31	47	22	Homo sapiens	SRR1779957	SRS830982	GSM1596625	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317938	SRX859406	NextSeq 500	2015-01-31	11	4	Homo sapiens	SRR1779958	SRS830983	GSM1596626	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318429	SRX859407	NextSeq 500	2015-01-31	30	14	Homo sapiens	SRR1779959	SRS830984	GSM1596627	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318396	SRX859408	NextSeq 500	2015-01-31	41	19	Homo sapiens	SRR1779960	SRS830985	GSM1596628	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318022	SRX859409	NextSeq 500	2015-01-31	50	23	Homo sapiens	SRR1779961	SRS830987	GSM1596629	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317864	SRX859410	NextSeq 500	2015-01-31	36	17	Homo sapiens	SRR1779962	SRS830988	GSM1596630	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318539	SRX859411	NextSeq 500	2015-01-31	31	14	Homo sapiens	SRR1779963	SRS830989	GSM1596631	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318624	SRX859412	NextSeq 500	2015-01-31	25	11	Homo sapiens	SRR1779964	SRS830991	GSM1596632	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317957	SRX859413	NextSeq 500	2015-01-31	48	22	Homo sapiens	SRR1779965	SRS830992	GSM1596633	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317781	SRX859414	NextSeq 500	2015-01-31	35	16	Homo sapiens	SRR1779966	SRS830994	GSM1596634	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317833	SRX859415	NextSeq 500	2015-01-31	7	2	Homo sapiens	SRR1779967	SRS830993	GSM1596635	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318028	SRX859416	NextSeq 500	2015-01-31	239	112	Homo sapiens	SRR1779968	SRS830996	GSM1596636	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317989	SRX859417	NextSeq 500	2015-01-31	80	37	Homo sapiens	SRR1779969	SRS831020	GSM1596637	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317846	SRX859418	NextSeq 500	2015-01-31	78	36	Homo sapiens	SRR1779970	SRS830995	GSM1596638	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317824	SRX859419	NextSeq 500	2015-01-31	53	25	Homo sapiens	SRR1779971	SRS830997	GSM1596639	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep4	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317830	SRX859420	NextSeq 500	2015-01-31	1	0	Homo sapiens	SRR1779972	SRS830998	GSM1596640	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep4	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318101	SRX859421	NextSeq 500	2015-01-31	47	22	Homo sapiens	SRR1779973	SRS830999	GSM1596641	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep4	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318481	SRX859422	NextSeq 500	2015-01-31	16	7	Homo sapiens	SRR1779974	SRS831000	GSM1596642	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep4	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317975	SRX859423	NextSeq 500	2015-01-31	80	39	Homo sapiens	SRR1779975	SRS831001	GSM1596643	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep4	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317953	SRX859424	NextSeq 500	2015-01-31	13	6	Homo sapiens	SRR1779976	SRS831002	GSM1596644	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep4	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317960	SRX859425	NextSeq 500	2015-01-31	33	16	Homo sapiens	SRR1779977	SRS831004	GSM1596645	Coriell; https://catalog.coriell.org/0/Sections/Search/Search.aspx?PgId=165&amp;q=GM12878	GM12878	lymphoblastoid cells	singles-GM-rep4	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
